Date,Solar_Irradiance,Temperature,Humidity,Wind_Speed,Precipitation,Location,Month,Year,DayOfYear,Season,Solar_Lag_1,Solar_Lag_7,Solar_Rolling_Mean_7
2025-09-18,4.1222,25.81,90.89,1.02,16.39,Ghatkopar,9,2025,261,Monsoon,3.8602,5.677,2.967257142857143
2025-09-19,3.0514,25.77,91.27,1.13,17.95,Ghatkopar,9,2025,262,Monsoon,4.1222,4.0231,2.8284428571428575
2025-09-20,4.4381,25.72,90.75,1.23,16.2,Ghatkopar,9,2025,263,Monsoon,3.0514,2.5649,3.0960428571428573
2025-09-21,3.1666,25.98,90.59,1.24,17.89,Ghatkopar,9,2025,264,Monsoon,4.4381,2.2843,3.2220857142857144
2025-09-22,1.543,25.53,92.16,1.25,19.96,Ghatkopar,9,2025,265,Monsoon,3.1666,0.6276,3.352857142857143
2025-09-23,3.5155,24.95,92.91,1.15,4.82,Ghatkopar,9,2025,266,Monsoon,1.543,3.2885,3.3852857142857147
2025-09-24,4.6553,25.74,86.44,1.18,3.26,Ghatkopar,9,2025,267,Monsoon,3.5155,3.8602,3.498871428571429
2025-09-25,5.3549,25.47,87.47,1.1,3.44,Ghatkopar,9,2025,268,Monsoon,4.6553,4.1222,3.6749714285714288
2025-09-26,4.0025,25.93,86.72,1.02,8.32,Ghatkopar,9,2025,269,Monsoon,5.3549,3.0514,3.8108428571428568
2025-09-27,4.7988,25.52,92.68,1.54,18.01,Ghatkopar,9,2025,270,Monsoon,4.0025,4.4381,3.8623714285714286
2025-09-28,0.3058,24.37,96.43,2.94,95.1,Ghatkopar,9,2025,271,Monsoon,4.7988,3.1666,3.4536857142857142
2025-09-29,3.1008,24.38,91.26,2.78,7.25,Ghatkopar,9,2025,272,Monsoon,0.3058,1.543,3.676228571428571
2025-09-30,4.5499,24.95,89.02,2.13,3.99,Ghatkopar,9,2025,273,Monsoon,3.1008,3.5155,3.8240000000000003
2025-10-01,5.393,25.08,89.97,2.08,6.54,Ghatkopar,10,2025,274,Post-Monsoon,4.5499,4.6553,3.929385714285714
2025-10-02,4.2607,24.94,90.14,1.82,4.38,Ghatkopar,10,2025,275,Post-Monsoon,5.393,5.3549,3.773071428571428
2025-10-03,5.1274,25.39,88.75,1.48,0.51,Ghatkopar,10,2025,276,Post-Monsoon,4.2607,4.0025,3.9337714285714287
2025-10-04,5.485,25.48,89.02,1.28,5.29,Ghatkopar,10,2025,277,Post-Monsoon,5.1274,4.7988,4.0318
2025-10-05,5.2078,25.39,87.67,1.22,2.3,Ghatkopar,10,2025,278,Post-Monsoon,5.485,0.3058,4.732085714285715
2025-10-06,5.701,25.14,86.94,1.31,1.78,Ghatkopar,10,2025,279,Post-Monsoon,5.2078,3.1008,5.103542857142857
2025-10-07,4.7741,25.2,88.08,1.14,3.59,Ghatkopar,10,2025,280,Post-Monsoon,5.701,4.5499,5.135571428571429
2025-10-08,5.735,25.65,85.2,1.07,0.57,Ghatkopar,10,2025,281,Post-Monsoon,4.7741,5.393,5.184428571428571
2025-10-09,5.7288,25.74,83.05,1.04,0.46,Ghatkopar,10,2025,282,Post-Monsoon,5.735,4.2607,5.394157142857142
2025-10-10,5.8322,25.7,80.48,1.07,0.08,Ghatkopar,10,2025,283,Post-Monsoon,5.7288,5.1274,5.4948428571428565
2025-10-11,5.7324,25.38,79.62,1.17,0.0,Ghatkopar,10,2025,284,Post-Monsoon,5.8322,5.485,5.530185714285714
2025-10-12,5.8435,25.44,79.25,1.09,0.0,Ghatkopar,10,2025,285,Post-Monsoon,5.7324,5.2078,5.6209999999999996
2025-10-13,5.8627,25.26,77.69,1.23,0.0,Ghatkopar,10,2025,286,Post-Monsoon,5.8435,5.701,5.6441
2025-10-14,5.7782,24.73,77.95,1.21,0.0,Ghatkopar,10,2025,287,Post-Monsoon,5.8627,4.7741,5.787542857142857
2025-10-15,5.0234,25.62,82.31,1.23,4.34,Ghatkopar,10,2025,288,Post-Monsoon,5.7782,5.735,5.685885714285715
2025-10-16,5.4497,27.02,84.61,1.08,3.13,Ghatkopar,10,2025,289,Post-Monsoon,5.0234,5.7288,5.646014285714286
2025-10-17,5.4437,27.19,82.71,1.34,0.13,Ghatkopar,10,2025,290,Post-Monsoon,5.4497,5.8322,5.590514285714286
2025-10-18,5.4569,26.72,80.11,1.2,0.4,Ghatkopar,10,2025,291,Post-Monsoon,5.4437,5.7324,5.551157142857143
2025-10-19,-999.0,26.43,80.56,1.22,0.54,Ghatkopar,10,2025,292,Post-Monsoon,5.4569,5.8435,-137.9979142857143
2025-10-20,-999.0,26.11,80.77,1.42,0.0,Ghatkopar,10,2025,293,Post-Monsoon,-999.0,5.8627,-281.5497285714286
2025-10-21,-999.0,-999.0,-999.0,-999.0,-999.0,Ghatkopar,10,2025,294,Post-Monsoon,-999.0,5.7782,-425.0894714285714
2025-10-22,-999.0,-999.0,-999.0,-999.0,-999.0,Ghatkopar,10,2025,295,Post-Monsoon,-999.0,5.0234,-568.5213857142857
2025-10-23,-999.0,-999.0,-999.0,-999.0,-999.0,Ghatkopar,10,2025,296,Post-Monsoon,-999.0,5.4497,-712.0142
